symbol,name,market,sector,industry,theme,note
4320.T,ＣＥホールディングス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4323.T,日本システム技術,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4324.T,電通グループ,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
4326.T,インテージホールディングス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4331.T,テイクアンドギヴ・ニーズ,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
4334.T,ユークス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4335.T,ＩＰＳホールディングス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4337.T,ぴあ,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
4341.T,西菱電機,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
4343.T,イオンファンタジー,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
4344.T,ソースネクスト,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4345.T,シーティーエス,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
4346.T,ＮＥＸＹＺ．Ｇｒｏｕｐ,JP,その他金融業,金融（除く銀行）,その他金融業,スタンダード（内国株式）
4347.T,ブロードメディア,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
4350.T,メディカルシステムネットワーク,JP,小売業,小売,小売業,スタンダード（内国株式）
4351.T,山田再生系債権回収総合事務所,JP,その他金融業,金融（除く銀行）,その他金融業,スタンダード（内国株式）
4356.T,応用技術,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4360.T,マナック・ケミカル・パートナーズ,JP,化学,素材・化学,化学,スタンダード（内国株式）
4361.T,川口化学工業,JP,化学,素材・化学,化学,スタンダード（内国株式）
4362.T,日本精化,JP,化学,素材・化学,化学,プライム（内国株式）
4365.T,松本油脂製薬,JP,化学,素材・化学,化学,スタンダード（内国株式）
4366.T,ダイトーケミックス,JP,化学,素材・化学,化学,スタンダード（内国株式）
4367.T,広栄化学,JP,化学,素材・化学,化学,スタンダード（内国株式）
4368.T,扶桑化学工業,JP,化学,素材・化学,化学,プライム（内国株式）
4369.T,トリケミカル研究所,JP,化学,素材・化学,化学,プライム（内国株式）
436A.T,サイバーソリューションズ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4370.T,モビルス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4371.T,コアコンセプト・テクノロジー,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4372.T,ユミルリンク,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4373.T,シンプレクス・ホールディングス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4374.T,ＲＯＢＯＴ ＰＡＹＭＥＮＴ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4375.T,セーフィー,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4376.T,くふうカンパニーホールディングス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4377.T,ワンキャリア,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4378.T,ＣＩＮＣ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4379.T,Ｐｈｏｔｏｓｙｎｔｈ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4380.T,Ｍマート,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4381.T,ビープラッツ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4382.T,ＨＥＲＯＺ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4385.T,メルカリ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4386.T,ＳＩＧグループ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4387.T,ＺＵＵ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4388.T,エーアイ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4389.T,プロパティデータバンク,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
438A.T,インフキュリオン,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4390.T,ＩＰＳ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4391.T,ロジザード,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4392.T,ＦＩＧ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4393.T,バンク・オブ・イノベーション,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4394.T,エクスモーション,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4395.T,アクリート,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4396.T,システムサポートホールディングス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4397.T,チームスピリット,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4398.T,ブロードバンドセキュリティ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4401.T,ＡＤＥＫＡ,JP,化学,素材・化学,化学,プライム（内国株式）
4403.T,日油,JP,化学,素材・化学,化学,プライム（内国株式）
4404.T,ミヨシ油脂,JP,食料品,食品,食料品,スタンダード（内国株式）
4406.T,新日本理化,JP,化学,素材・化学,化学,スタンダード（内国株式）
4409.T,東邦化学工業,JP,化学,素材・化学,化学,スタンダード（内国株式）
4410.T,ハリマ化成グループ,JP,化学,素材・化学,化学,プライム（内国株式）
4412.T,サイエンスアーツ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4413.T,ボードルア,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
4414.T,フレクト,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4415.T,ブロードエンタープライズ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4416.T,Ｔｒｕｅ Ｄａｔａ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4417.T,グローバルセキュリティエキスパート,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4418.T,ＪＤＳＣ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4419.T,Ｆｉｎａｔｅｘｔホールディングス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
441A.T,ＮＥ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
4420.T,イーソル,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4421.T,ディ・アイ・システム,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
4422.T,ＶＡＬＵＥＮＥＸ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
